x,y1,y2
2604.44444,-9.99528,1.85822
2607.40741,-9.98431,1.81996
2610.37037,-9.97277,1.78137
2613.33333,-9.96064,1.74245
2616.29630,-9.94795,1.70322
2619.25926,-9.93467,1.66366
2622.22222,-9.92083,1.62379
2625.18519,-9.90641,1.58360
2628.14815,-9.89143,1.54310
2631.11111,-9.87588,1.50229
2634.07407,-9.85978,1.46117
2637.03704,-9.84311,1.41975
2640.00000,-9.82589,1.37803
2642.96296,-9.80812,1.33602
2645.92593,-9.78979,1.29371
2648.88889,-9.77092,1.25111
2651.85185,-9.75150,1.20822
2654.81481,-9.73155,1.16505
2657.77778,-9.71105,1.12160
2660.74074,-9.69002,1.07788
2663.70370,-9.66846,1.03388
2666.66667,-9.64638,0.98962
2669.62963,-9.62376,0.94509
2672.59259,-9.60063,0.90030
2675.55556,-9.57698,0.85526
2678.51852,-9.55282,0.80996
2681.48148,-9.52815,0.76442
2684.44444,-9.50297,0.71864
2687.40741,-9.47729,0.67262
2690.37037,-9.45111,0.62636
2693.33333,-9.42444,0.57988
2696.29630,-9.39728,0.53317
2699.25926,-9.36964,0.48625
2702.22222,-9.34152,0.43911
2705.18519,-9.31292,0.39177
2708.14815,-9.28385,0.34422
2711.11111,-9.25431,0.29648
2714.07407,-9.22432,0.24855
2717.03704,-9.19386,0.20043
2720.00000,-9.16296,0.15213
2722.96296,-9.13161,0.10366
2725.92593,-9.09982,0.05503
2728.88889,-9.06760,0.00623
2731.85185,-9.03494,-0.04272
2734.81481,-9.00187,-0.09182
2737.77778,-8.96838,-0.14106
2740.74074,-8.93447,-0.19043
2743.70370,-8.90017,-0.23993
2746.66667,-8.86546,-0.28954
2749.62963,-8.83036,-0.33927
2752.59259,-8.79488,-0.38910
2755.55556,-8.75903,-0.43902
2758.51852,-8.72280,-0.48903
2761.48148,-8.68621,-0.53912
2764.44444,-8.64927,-0.58928
2767.40741,-8.61198,-0.63950
2770.37037,-8.57435,-0.68977
2773.33333,-8.53640,-0.74008
2776.29630,-8.49812,-0.79042
2779.25926,-8.45954,-0.84079
2782.22222,-8.42065,-0.89116
2785.18519,-8.38147,-0.94154
2788.14815,-8.34201,-0.99190
2791.11111,-8.30228,-1.04224
2794.07407,-8.26229,-1.09255
2797.03704,-8.22206,-1.14281
2800.00000,-8.18158,-1.19301
2802.96296,-8.14089,-1.24313
2805.92593,-8.09998,-1.29317
2808.88889,-8.05888,-1.34311
2811.85185,-8.01760,-1.39292
2814.81481,-7.97615,-1.44261
2817.77778,-7.93455,-1.49214
2820.74074,-7.89281,-1.54151
2823.70370,-7.85095,-1.59070
2826.66667,-7.80899,-1.63968
2829.62963,-7.76695,-1.68844
2832.59259,-7.72485,-1.73696
2835.55556,-7.68270,-1.78522
2838.51852,-7.64053,-1.83318
2841.48148,-7.59837,-1.88084
2844.44444,-7.55623,-1.92817
2847.40741,-7.51414,-1.97513
2850.37037,-7.47213,-2.02171
2853.33333,-7.43022,-2.06787
2856.29630,-7.38844,-2.11359
2859.25926,-7.34684,-2.15882
2862.22222,-7.30542,-2.20355
2865.18519,-7.26424,-2.24773
2868.14815,-7.22333,-2.29133
2871.11111,-7.18272,-2.33431
2874.07407,-7.14246,-2.37663
2877.03704,-7.10259,-2.41824
2880.00000,-7.06315,-2.45910
2882.96296,-7.02419,-2.49917
2885.92593,-6.98576,-2.53838
2888.88889,-6.94791,-2.57670
2891.85185,-6.91070,-2.61407
2894.81481,-6.87417,-2.65042
2897.77778,-6.83840,-2.68570
2900.74074,-6.80344,-2.71985
2903.70370,-6.76936,-2.75280
2906.66667,-6.73622,-2.78448
2909.62963,-6.70409,-2.81483
2912.59259,-6.67305,-2.84378
2915.55556,-6.64315,-2.87125
2918.51852,-6.61449,-2.89717
2921.48148,-6.58713,-2.92147
2924.44444,-6.56114,-2.94406
2927.40741,-6.53660,-2.96489
2930.37037,-6.51358,-2.98387
2933.33333,-6.49216,-3.00093
2936.29630,-6.47239,-3.01601
2939.25926,-6.45435,-3.02904
2942.22222,-6.43810,-3.03996
2945.18519,-6.42368,-3.04872
2948.14815,-6.41115,-3.05526
2951.11111,-6.40056,-3.05955
2954.07407,-6.39192,-3.06155
2957.03704,-6.38528,-3.06124
2960.00000,-6.38064,-3.05859
