x,y1,y2
79.15215,-14.64118,69.85120
79.19820,-14.60677,69.88777
79.24424,-14.57243,69.92430
79.29029,-14.53816,69.96079
79.33634,-14.50396,69.99724
79.38238,-14.46983,70.03365
79.42843,-14.43577,70.07002
79.47447,-14.40178,70.10635
79.52052,-14.36787,70.14264
79.56657,-14.33402,70.17888
79.61261,-14.30025,70.21509
79.65866,-14.26655,70.25126
79.70470,-14.23292,70.28738
79.75075,-14.19937,70.32347
79.79680,-14.16589,70.35951
79.84284,-14.13248,70.39551
79.88889,-14.09914,70.43148
79.93493,-14.06588,70.46740
79.98098,-14.03269,70.50328
80.02703,-13.99957,70.53912
80.07307,-13.96653,70.57491
80.11912,-13.93356,70.61067
80.16517,-13.90067,70.64639
80.21121,-13.86785,70.68206
80.25726,-13.83510,70.71770
80.30330,-13.80243,70.75329
80.34935,-13.76984,70.78884
80.39540,-13.73732,70.82435
80.44144,-13.70487,70.85982
80.48749,-13.67250,70.89525
80.53353,-13.64021,70.93063
80.57958,-13.60799,70.96598
80.62563,-13.57585,71.00128
80.67167,-13.54379,71.03654
80.71772,-13.51180,71.07177
80.76376,-13.47989,71.10694
80.80981,-13.44806,71.14208
80.85586,-13.41631,71.17718
80.90190,-13.38463,71.21223
80.94795,-13.35303,71.24725
80.99399,-13.32151,71.28222
81.04004,-13.29006,71.31715
81.08609,-13.25870,71.35203
81.13213,-13.22741,71.38688
81.17818,-13.19620,71.42168
81.22422,-13.16507,71.45645
81.27027,-13.13402,71.49117
81.31632,-13.10305,71.52585
81.36236,-13.07216,71.56048
81.40841,-13.04135,71.59508
81.45445,-13.01062,71.62963
81.50050,-12.97996,71.66415
81.54655,-12.94939,71.69861
81.59259,-12.91890,71.73304
81.63864,-12.88849,71.76743
81.68468,-12.85816,71.80177
81.73073,-12.82791,71.83607
81.77678,-12.79775,71.87033
81.82282,-12.76766,71.90455
81.86887,-12.73766,71.93873
81.91491,-12.70774,71.97286
81.96096,-12.67790,72.00695
82.00701,-12.64814,72.04100
82.05305,-12.61847,72.07501
82.09910,-12.58887,72.10897
82.14515,-12.55937,72.14289
82.19119,-12.52994,72.17677
82.23724,-12.50060,72.21061
82.28328,-12.47134,72.24441
82.32933,-12.44216,72.27816
82.37538,-12.41307,72.31187
82.42142,-12.38406,72.34554
82.46747,-12.35514,72.37917
82.51351,-12.32630,72.41275
82.55956,-12.29755,72.44629
82.60561,-12.26888,72.47979
82.65165,-12.24029,72.51325
82.69770,-12.21179,72.54666
82.74374,-12.18338,72.58004
82.78979,-12.15505,72.61337
82.83584,-12.12681,72.64665
82.88188,-12.09865,72.67990
82.92793,-12.07058,72.71310
82.97397,-12.04259,72.74626
83.02002,-12.01470,72.77938
83.06607,-11.98688,72.81245
83.11211,-11.95916,72.84548
83.15816,-11.93152,72.87847
83.20420,-11.90397,72.91142
83.25025,-11.87651,72.94432
83.29630,-11.84913,72.97719
83.34234,-11.82185,73.01001
83.38839,-11.79465,73.04278
83.43443,-11.76754,73.07552
83.48048,-11.74051,73.10821
83.52653,-11.71358,73.14086
83.57257,-11.68673,73.17346
83.61862,-11.65998,73.20602
83.66466,-11.63331,73.23855
83.71071,-11.60673,73.27102
83.75676,-11.58024,73.30346
83.80280,-11.55384,73.33585
83.84885,-11.52753,73.36820
83.89489,-11.50131,73.40051
83.94094,-11.47518,73.43277
83.98699,-11.44914,73.46499
84.03303,-11.42320,73.49717
84.07908,-11.39734,73.52931
84.12513,-11.37157,73.56140
84.17117,-11.34589,73.59345
84.21722,-11.32031,73.62546
84.26326,-11.29482,73.65743
84.30931,-11.26941,73.68935
84.35536,-11.24410,73.72123
84.40140,-11.21889,73.75306
84.44745,-11.19376,73.78486
84.49349,-11.16872,73.81661
84.53954,-11.14378,73.84832
84.58559,-11.11893,73.87998
84.63163,-11.09418,73.91160
84.67768,-11.06952,73.94318
84.72372,-11.04495,73.97472
84.76977,-11.02047,74.00622
84.81582,-10.99609,74.03767
84.86186,-10.97180,74.06908
84.90791,-10.94760,74.10044
84.95395,-10.92350,74.13176
85.00000,-10.89949,74.16304
