x,y1,y2
4.85826,76.45072,89.01234
4.86176,76.47154,89.03670
4.86527,76.49246,89.06126
4.86877,76.51346,89.08602
4.87227,76.53456,89.11099
4.87578,76.55575,89.13616
4.87928,76.57703,89.16154
4.88278,76.59841,89.18713
4.88629,76.61986,89.21293
4.88979,76.64141,89.23894
4.89329,76.66305,89.26517
4.89680,76.68477,89.29162
4.90030,76.70658,89.31828
4.90380,76.72847,89.34517
4.90731,76.75045,89.37229
4.91081,76.77251,89.39963
4.91431,76.79465,89.42720
4.91782,76.81687,89.45500
4.92132,76.83918,89.48303
4.92482,76.86156,89.51130
4.92833,76.88403,89.53981
4.93183,76.90657,89.56856
4.93534,76.92918,89.59755
4.93884,76.95188,89.62679
4.94234,76.97464,89.65627
4.94585,76.99748,89.68601
4.94935,77.02039,89.71599
4.95285,77.04337,89.74623
4.95636,77.06642,89.77673
4.95986,77.08954,89.80749
4.96336,77.11272,89.83851
4.96687,77.13597,89.86979
4.97037,77.15929,89.90134
4.97387,77.18266,89.93316
4.97738,77.20609,89.96525
4.98088,77.22959,89.99762
4.98438,77.25314,90.03026
4.98789,77.27675,90.06318
4.99139,77.30041,90.09638
4.99489,77.32413,90.12987
4.99840,77.34789,90.16365
5.00190,77.37171,90.19771
5.00541,77.39557,90.23207
5.00891,77.41948,90.26672
5.01241,77.44343,90.30167
5.01592,77.46742,90.33692
5.01942,77.49146,90.37247
5.02292,77.51553,90.40833
5.02643,77.53964,90.44450
5.02993,77.56379,90.48098
5.03343,77.58796,90.51777
5.03694,77.61217,90.55488
5.04044,77.63641,90.59231
5.04394,77.66067,90.63006
5.04745,77.68496,90.66813
5.05095,77.70927,90.70653
5.05445,77.73360,90.74527
5.05796,77.75794,90.78433
5.06146,77.78231,90.82373
5.06496,77.80668,90.86347
5.06847,77.83107,90.90355
5.07197,77.85547,90.94398
5.07548,77.87987,90.98475
5.07898,77.90428,91.02587
5.08248,77.92868,91.06735
5.08599,77.95309,91.10918
5.08949,77.97750,91.15137
5.09299,78.00190,91.19392
5.09650,78.02629,91.23684
5.10000,78.05067,91.28012
